name	VP1_type
MH279835	GII.6
PV282523	GII.6
PV282528	GII.6
MH218640	GII.6
MH218644	GII.6
MH791993	GII.6
MH260510	GII.6
MH260487	GII.6
MH279824	GII.6
PV282510	GII.6
PV282517	GII.6
PV282518	GII.6
PV282511	GII.6
PX733054	GII.6
PX733060	GII.6
KM036375	GII.6
KY406918	GII.6
LC122913	GII.6
MT409887	GII.6
MW305638	GII.6
MW305635	GII.6
MW305561	GII.6
MW305554	GII.6
MW305556	GII.6
LC726059	GII.6
MW305551	GII.6
MW305549	GII.6
MW305563	GII.6
MW305559	GII.6
MN503001	GII.6
MW305740	GII.6
PX733044	GII.6
LC122914	GII.6
KY406921	GII.6
LC760168	GII.6
LC373450	GII.6
LC760146	GII.6
LC760157	GII.6
LC760165	GII.6
LC122907	GII.6
LC122909	GII.6
LC760163	GII.6
LC760164	GII.6
LC760161	GII.6
LC760155	GII.6
LC720163	GII.6
LC760159	GII.6
LC122912	GII.6
LC133338	GII.6
LC133342	GII.6
LC760156	GII.6
LC760158	GII.6
LC760150	GII.6
LC760170	GII.6
LC760147	GII.6
LC122901	GII.6
LC760167	GII.6
LC122904	GII.6
LC122902	GII.6
LC122910	GII.6
LC760151	GII.6
LC760154	GII.6
LC760166	GII.6
LC760169	GII.6
MW305573	GII.7
JN699042	GII.7
PZ098691	GII.7
KF006266	GII.7
OP205528	GII.7
LC122890	GII.7
KC832474	GII.7
MH279833	GII.7
GU385891	GII.7
GU385892	GII.7
KT943504	GII.7
KT943505	GII.7
MW305605	GII.7
MW305603	GII.7
MW305602	GII.7
MW305606	GII.7
MN502816	GII.7
MN502827	GII.7
GU134965	GII.7
LC122886	GII.7
MK762722	GII.7
MT731332	GII.7
MW305718	GII.7
GQ849130	GII.7
GQ849129	GII.7
MN502815	GII.7
KJ196295	GII.7
LC122887	GII.7
LC122888	GII.7
MN502847	GII.7
MZ546182	GII.7
LC122889	GII.7
MW305709	GII.7
MW305710	GII.7
MZ292759	GII.7
MW305675	GII.7
MW305677	GII.7
MH218692	GII.7
PV844616	GII.7
PQ754436	GII.7
PX988093	GII.7
PX988092	GII.7
PX988094	GII.7
MW284778	GII.7
MW284784	GII.7
MW284776	GII.7
MW284777	GII.7
MH279829	GII.7
MF140645	GII.7
MF140646	GII.7
MF140647	GII.7
MF140648	GII.7
MN038126	GII.7
MZ478137	GII.7
MZ478135	GII.7
MZ478138	GII.7
MW305620	GII.7
MH218658	GII.7
MW305721	GII.7
MW305707	GII.7
MW305713	GII.7
MH279830	GII.7
MH218661	GII.7
MW305550	GII.7
MW305552	GII.7
MW305562	GII.7
PX631122	GII.7
OR821720	GII.7
LC877022	GII.7
LC877031	GII.7
PQ100949	GII.7
PQ100943	GII.7
PQ100944	GII.7
PQ100945	GII.7
PQ100946	GII.7
PQ100947	GII.7
PQ754431	GII.7
PQ754434	GII.7
PQ754433	GII.7
PQ754432	GII.7
PQ754430	GII.7
PQ100948	GII.7
PV806172	GII.7
PV806173	GII.7
PV806174	GII.7
LC877021	GII.7
LC877023	GII.7
LC877024	GII.7
LC877030	GII.7
LC877025	GII.7
LC877027	GII.7
LC877028	GII.7
PQ507186	GII.7
PX988106	GII.7
PX988105	GII.7
PX988107	GII.7
PX988114	GII.7
PX988115	GII.7
PX988117	GII.7
PX988116	GII.7
LC877026	GII.7
PX988112	GII.7
PX988113	GII.7
PQ754435	GII.7
LC877032	GII.7
LC877029	GII.7
LC877033	GII.7
LC877034	GII.7
PQ507173	GII.7
PQ594187	GII.7
PX988128	GII.7
PX988127	GII.7
PX988129	GII.7
PX988103	GII.7
PX988102	GII.7
PX988104	GII.7
PX988101	GII.7
PX988120	GII.7
PX988119	GII.7
PX988123	GII.7
PX988126	GII.7
PX988122	GII.7
PX988125	GII.7
PX988124	GII.7
PX988118	GII.7
PX988121	GII.7
PX988109	GII.7
PX988110	GII.7
PX988108	GII.7
PX988111	GII.7
PX988100	GII.7
PX988096	GII.7
PX988099	GII.7
PX988097	GII.7
PX988095	GII.7
PX988098	GII.7
MW305730	GII.14
MW305569	GII.14
MW305576	GII.14
JN699038	GII.14
KM289171	GII.14
OR536443	GII.14
OR536444	GII.14
OR536445	GII.14
OR536446	GII.14
OR536448	GII.14
OR536447	GII.14
OR536449	GII.14
OR536455	GII.14
OR536460	GII.14
OR536461	GII.14
OR536464	GII.14
OR536462	GII.14
OR536463	GII.14
OR536465	GII.14
OR536452	GII.14
OR536458	GII.14
OR536459	GII.14
OR536450	GII.14
OR536451	GII.14
OR536454	GII.14
OR536456	GII.14
OR536453	GII.14
OR536457	GII.14
MW305518	GII.14
MW305519	GII.14
MN502812	GII.14
PV553833	GII.14
MH279826	GII.14
MW305648	GII.14
MK588004	GII.14
MW305719	GII.14
MW305722	GII.14
MN502922	GII.14
MK614060	GII.14
OR793097	GII.14
OR797349	GII.14
OR797473	GII.14
MZ026991	GII.14
OL898513	GII.14
MK641589	GII.14
OR069406	GII.14
LC535110	GII.14
LC556388	GII.14
LC556389	GII.14
LC556390	GII.14
LC556391	GII.14
LC556392	GII.14
MZ272053	GII.14
MZ272475	GII.14
GU017907	GII.14
GU017900	GII.14
GU017902	GII.14
GU017901	GII.14
GU017904	GII.14
GU017905	GII.14
GU594162	GII.14
GU017903	GII.14
GU017908	GII.14
GU017906	GII.14
GQ856465	GII.14
MW305698	GII.14
KJ196278	GII.14
KJ196297	GII.14
LC720165	GII.14
LC122885	GII.14
LC122884	GII.14
LC122883	GII.14
MN502818	GII.14
MN502820	GII.14
LC122881	GII.14
MW305700	GII.14
LC122882	GII.14
MW305663	GII.14
LC122875	GII.14
LC122876	GII.14
LC122880	GII.14
MW305664	GII.14
MW305665	GII.14
MW305666	GII.14
LC122877	GII.14
MW305674	GII.14
LC122874	GII.14
LC122879	GII.14
LC122870	GII.14
MW305672	GII.14
MW305673	GII.14
LC122861	GII.14
MN502867	GII.14
MN502865	GII.14
MN502966	GII.14
MN502919	GII.14
MN502948	GII.14
MN503070	GII.14
MN503058	GII.14
MN502905	GII.14
MN502878	GII.14
MN502883	GII.14
MN503071	GII.14
MZ026902	GII.14
MN502858	GII.14
MN502990	GII.14
MN503045	GII.14
MW305671	GII.14
MK850443	GII.14
MW305667	GII.14
MW305668	GII.14
MW305670	GII.14
LC122865	GII.14
LC122866	GII.14
LC122862	GII.14
LC122863	GII.14
LC720166	GII.14
LC122860	GII.14
LC122864	GII.14
MW305669	GII.14
LC122871	GII.14
LC122872	GII.14
LC122873	GII.14
LC122869	GII.14
MW305683	GII.14
MW305684	GII.14
MW305679	GII.14
MW305681	GII.14
LC133340	GII.14
MW305694	GII.14
MW305691	GII.14
LC122867	GII.14
MW305692	GII.14
MW305690	GII.14
MW305693	GII.14
LC122878	GII.14
MW305685	GII.14
LC122868	GII.14
MW305688	GII.14
MW305686	GII.14
MW305689	GII.14
MW305687	GII.14
PX353865	GII.9
PZ143332	GII.9
MN502822	GII.9
MW305514	GII.9
MW305516	GII.9
MW305520	GII.9
MN502850	GII.9
MZ312111	GII.9
MN502938	GII.9
MN502931	GII.9
MN502976	GII.9
MN502952	GII.9
MN502957	GII.9
MN502942	GII.9
MZ026970	GII.9
MN503085	GII.9
MN502940	GII.9
MN502944	GII.9
MN502923	GII.9
MN503079	GII.9
MN502955	GII.9
MN502965	GII.9
MN502817	GII.8
PV416744	GII.8
PQ754429	GII.8
PX988084	GII.8
PX988090	GII.8
PX988085	GII.8
PX988088	GII.8
PX988086	GII.8
PX988087	GII.8
PX988091	GII.8
PX988083	GII.8
PX988089	GII.8
OR546393	GII.8
OR546392	GII.8
OR546391	GII.8
MN996298	GII.8
OR546397	GII.8
OR546396	GII.8
OR546398	GII.8
OR546399	GII.8
OR546400	GII.8
PP645199	GII.8
PP645198	GII.8
MZ292794	GII.8
PX733033	GII.8
MN502913	GII.8
MN503055	GII.8
MN503053	GII.8
MN502992	GII.8
MN503056	GII.8
MN502864	GII.8
MN503013	GII.8
MZ033217	GII.8
MN502881	GII.8
MN503031	GII.8
MN503010	GII.8
MN502983	GII.8
MN503039	GII.8
MZ033218	GII.8
MN502904	GII.8
MN502908	GII.8
MZ033222	GII.8
MN502968	GII.8
MZ033220	GII.8
MN503080	GII.8
MN502893	GII.8
MN502863	GII.8
MZ033219	GII.8
MN525215	GII.8
MN525217	GII.8
KY406948	GII.8
MW661257	GII.8
MK213549	GII.8
MN502929	GII.8
MN502958	GII.8
MZ026943	GII.8
MN502935	GII.8
MN502949	GII.8
MZ027039	GII.8
MZ033190	GII.8
MZ033225	GII.8
MZ026946	GII.8
MN502975	GII.8
MN503052	GII.8
MZ027030	GII.8
MN502899	GII.8
MN502852	GII.8
MZ026940	GII.8
MZ026908	GII.8
MZ026916	GII.8
MN502941	GII.8
MZ027031	GII.8
MN502962	GII.8
MZ026917	GII.8
MZ026906	GII.8
MN502970	GII.8
MN502954	GII.8
MZ026918	GII.8
MN502890	GII.8
MZ033223	GII.8
MZ027040	GII.8
MZ027041	GII.8
MZ026927	GII.8
MZ026928	GII.8
MZ026929	GII.8
MZ026925	GII.8
MN502924	GII.8
MZ026926	GII.8
MZ026924	GII.8
MZ026931	GII.8
MZ026930	GII.8
MZ026932	GII.8
MN502932	GII.8
OP686904	GII.8
OR546394	GII.8
MZ026967	GII.8
MZ027003	GII.8
MZ026999	GII.8
OR546395	GII.8
MZ033189	GII.8
MZ033233	GII.8
MZ027035	GII.8
MZ033229	GII.8
MZ027018	GII.8
MZ033239	GII.8
MZ033235	GII.8
MZ026994	GII.8
MZ027044	GII.8
MZ033244	GII.8
MZ033185	GII.8
MZ026954	GII.8
MZ026996	GII.8
MZ026987	GII.8
MZ033237	GII.8
MZ026969	GII.8
MZ027037	GII.8
MZ026974	GII.8
MZ033228	GII.8
MZ026957	GII.8
MZ026956	GII.8
MZ033241	GII.8
MZ026962	GII.8
MZ033240	GII.8
MZ027036	GII.8
MZ033238	GII.8
MZ026958	GII.8
MZ026971	GII.8
MZ033232	GII.8
MZ033242	GII.8
MZ033187	GII.8
MZ033188	GII.8
MZ033230	GII.8
MZ026949	GII.8
MZ033236	GII.8
MZ026993	GII.8
MZ027013	GII.8
MZ027049	GII.8
MZ033234	GII.8
MZ033243	GII.8
MZ027010	GII.8
MZ027012	GII.8
PQ593082	GII.3
OP218776	GII.3
PQ810729	GII.3
OP690505	GII.3
OL451532	GII.3
OL451533	GII.3
OQ190312	GII.3
OP218773	GII.3
OP218777	GII.3
PV876278	GII.3
OQ342793	GII.3
OP218774	GII.3
OP218775	GII.3
MW305728	GII.3
HM072044	GII.3
MW305727	GII.3
HM072043	GII.3
MW305650	GII.3
MW305592	GII.3
MW305591	GII.3
JQ743333	GII.3
KJ194504	GII.3
KJ194500	GII.3
MW305726	GII.3
HM072040	GII.3
MW305733	GII.3
MW305731	GII.3
MW305732	GII.3
JN699039	GII.3
MW305575	GII.3
JN699040	GII.3
MW305574	GII.3
KC597144	GII.3
KY442319	GII.3
KY442320	GII.3
MW305724	GII.3
HM072045	GII.3
HM072046	GII.3
HM072042	GII.3
MW305725	GII.3
HM072041	GII.3
MH279487	GII.3
JN565063	GII.3
MZ265003	GII.3
MT256116	GII.3
MT316113	GII.3
MT256120	GII.3
MT316122	GII.3
KM289170	GII.3
KT779557	GII.3
KF944110	GII.3
KF944111	GII.3
KF895841	GII.3
OL943801	GII.3
MK762640	GII.3
MW305536	GII.3
MK764020	GII.3
PP825703	GII.3
KM289172	GII.3
PP513139	GII.3
LC769704	GII.3
LC597117	GII.3
LC597134	GII.3
MH702267	GII.3
MK396777	GII.3
MH702287	GII.3
MK396772	GII.3
MK762721	GII.3
MH702259	GII.3
OR069404	GII.3
KC597140	GII.3
LC122831	GII.3
AB758450	GII.3
MT808056	GII.3
MT808057	GII.3
KF931267	GII.3
HM590538	GII.3
KF931180	GII.3
GU292851	GII.3
MF140685	GII.3
MF140684	GII.3
MF140688	GII.3
MF140686	GII.3
MF140687	GII.3
MF140689	GII.3
KC464326	GII.3
MT808055	GII.3
KC464327	GII.3
GQ849127	GII.3
MK907798	GII.3
KF931324	GII.3
GU138208	GII.3
KJ184223	GII.3
KF944119	GII.3
KF944065	GII.3
MG892076	GII.3
KF944179	GII.3
KJ184256	GII.3
KF944147	GII.3
KJ634708	GII.3
KF944266	GII.3
MH218590	GII.3
MH218581	GII.3
MH218582	GII.3
MH218588	GII.3
MH218604	GII.3
MH218601	GII.3
MH218630	GII.3
MH218594	GII.3
MH218597	GII.3
MH218593	GII.3
MH218592	GII.3
MH218599	GII.3
MH218600	GII.3
KY210919	GII.3
KF944244	GII.3
MH251250	GII.3
KF920726	GII.3
KJ184287	GII.3
MW661262	GII.3
OP205583	GII.3
OP205577	GII.3
OP205578	GII.3
MG892954	GII.3
OP205581	GII.3
OP205569	GII.3
OP205585	GII.3
MH218671	GII.3
MH218660	GII.3
MH218690	GII.3
MH218668	GII.3
MH218680	GII.3
MH218683	GII.3
MH218679	GII.3
MH218677	GII.3
MH218678	GII.3
MH218675	GII.3
MH218676	GII.3
MH218682	GII.3
MH218681	GII.3
MH218686	GII.3
MH218693	GII.3
MH218688	GII.3
KY210918	GII.3
MG892946	GII.3
MG892955	GII.3
MW305631	GII.3
LC769706	GII.3
LC769709	GII.3
KY887606	GII.3
KY887598	GII.3
KY887597	GII.3
LC769715	GII.3
LC769689	GII.3
LC769682	GII.3
LC769712	GII.3
LC769713	GII.3
PV258463	GII.3
PV258466	GII.3
OP205531	GII.3
MH218580	GII.3
MH218587	GII.3
MK773588	GII.3
MH218732	GII.3
PV876272	GII.3
OP205570	GII.3
OP205556	GII.3
OP205557	GII.3
MH218575	GII.3
MH218712	GII.3
MH218578	GII.3
MH218579	GII.3
MH218583	GII.3
MH218589	GII.3
MH218602	GII.3
MH218596	GII.3
MH218595	GII.3
MH218654	GII.3
MH218646	GII.3
MH218653	GII.3
MH218571	GII.3
MH218577	GII.3
MH218576	GII.3
MH218738	GII.3
MH218570	GII.3
MH218574	GII.3
MH218572	GII.3
MH218585	GII.3
MH218598	GII.3
MH218603	GII.3
MH218573	GII.3
MH218584	GII.3
MH218586	GII.3
MH218717	GII.3
MH218618	GII.3
MH218696	GII.3
KC464328	GII.3
KC464329	GII.3
MW305522	GII.3
MW305541	GII.3
MW305513	GII.3
KM056394	GII.3
OP205576	GII.3
OR536466	GII.3
OR536467	GII.3
OR536468	GII.3
OR536475	GII.3
OR536495	GII.3
OR536496	GII.3
OR536494	GII.3
OR536477	GII.3
OR536478	GII.3
OR536482	GII.3
OR536483	GII.3
OR536487	GII.3
OR536491	GII.3
OR536492	GII.3
OR536493	GII.3
OR536486	GII.3
OR536498	GII.3
OR536497	GII.3
OR536499	GII.3
OR536484	GII.3
OR536480	GII.3
OR536490	GII.3
OR536469	GII.3
OR536472	GII.3
OR536479	GII.3
OR536481	GII.3
OR536473	GII.3
OR536488	GII.3
OR536485	GII.3
OR536489	GII.3
OR536470	GII.3
OR536471	GII.3
OR536474	GII.3
OR536476	GII.3
KP064097	GII.3
JX984948	GII.3
PV087407	GII.3
MT678707	GII.3
MT678700	GII.3
KF944165	GII.3
KF944166	GII.3
MT678705	GII.3
LC122741	GII.3
OL913975	GII.3
KY767665	GII.3
MT678712	GII.3
KF306213	GII.3
MT678718	GII.3
MT678719	GII.3
MT678732	GII.3
MK614064	GII.3
MT678708	GII.3
MT678709	GII.3
MT678710	GII.3
MT678711	GII.3
MT678713	GII.3
MT678714	GII.3
MT678716	GII.3
MT678717	GII.3
MT678715	GII.3
LC122740	GII.3
MT678720	GII.3
MT678721	GII.3
MW363175	GII.3
MW363179	GII.3
MW363176	GII.3
MW363177	GII.3
MW363178	GII.3
KM198563	GII.3
KM198484	GII.3
KM198553	GII.3
KM198505	GII.3
KM198561	GII.3
KM198572	GII.3
KM198586	GII.3
KM198496	GII.3
KM198493	GII.3
KM198509	GII.3
KX355506	GII.3
KM198583	GII.3
MK907787	GII.3
LC122764	GII.3
KJ145323	GII.3
KM198511	GII.3
KM198529	GII.3
KM198590	GII.3
KM198528	GII.3
KM198500	GII.3
KM198573	GII.3
KM198554	GII.3
KM198547	GII.3
KC464324	GII.3
KF006265	GII.3
EU072241	GII.3
EU072243	GII.3
MW305608	GII.3
LC122763	GII.3
MT808058	GII.3
JN899244	GII.3
LC101823	GII.3
LC122762	GII.3
KF931234	GII.3
KF931243	GII.3
PV297972	GII.3
PZ136059	GII.3
PZ136056	GII.3
PZ136057	GII.3
PZ136055	GII.3
PZ136060	GII.3
PZ136061	GII.3
PZ136051	GII.3
PZ136054	GII.3
PZ136053	GII.3
PZ136052	GII.3
PZ136058	GII.3
PZ221918	GII.3
PZ221916	GII.3
PZ221929	GII.3
PZ221921	GII.3
PZ221919	GII.3
PZ221930	GII.3
PZ221917	GII.3
PZ221920	GII.3
PZ221928	GII.3
PZ221927	GII.3
PZ221926	GII.3
PZ221915	GII.3
PZ221923	GII.3
PZ221922	GII.3
PZ221925	GII.3
PZ221924	GII.3
KC464325	GII.3
LC122752	GII.3
LC122753	GII.3
LC122751	GII.3
LC122754	GII.3
EU850826	GII.3
DQ419909	GII.3
EU850823	GII.3
GU980585	GII.3
EU850824	GII.3
EU850825	GII.3
EU850827	GII.3
LC122755	GII.3
LC122756	GII.3
GQ856466	GII.3
LC122757	GII.3
GQ856467	GII.3
MN502860	GII.3
MN502870	GII.3
LC122758	GII.3
LC122759	GII.3
GU991355	GII.3
MT678696	GII.3
MT678697	GII.3
MT678698	GII.3
MT678699	GII.3
MT678701	GII.3
MT678703	GII.3
LC122749	GII.3
LC122750	GII.3
LC122748	GII.3
LC122744	GII.3
AB629943	GII.3
LC720162	GII.3
LC720161	GII.3
LC122746	GII.3
LC122745	GII.3
LC122747	GII.3
LC122742	GII.3
LC122743	GII.3
KC464495	GII.3
MT678693	GII.3
MT678695	GII.3
MT678694	GII.3
MT678704	GII.3
MT678706	GII.3
MT678702	GII.3
KF944203	GII.3
KF895848	GII.3
KF944227	GII.3
KF944232	GII.3
KF895854	GII.3
KF895859	GII.3
LC122760	GII.3
LC133339	GII.3
LC133343	GII.3
LC035073	GII.3
LC035072	GII.3
LC122761	GII.3
MN199033	GII.3
MT678723	GII.3
KT732274	GII.3
MT678722	GII.3
MT678724	GII.3
MT678727	GII.3
LC597132	GII.3
KY348697	GII.3
KY407173	GII.3
KY407175	GII.3
KY407172	GII.3
KY407174	GII.3
KY905334	GII.3
MW661276	GII.3
PQ442936	GII.3
MH260494	GII.3
MW661265	GII.3
KY406922	GII.3
PV258468	GII.3
PV258470	GII.3
KY407177	GII.3
KY407180	GII.3
KY407179	GII.3
KY407176	GII.3
KY407178	GII.3
KY348698	GII.3
MN502891	GII.3
MN503060	GII.3
MN503057	GII.3
MZ026900	GII.3
MN502901	GII.3
MN502875	GII.3
LC597125	GII.3
OQ451930	GII.3
MW661255	GII.3
PQ442935	GII.3
MK073886	GII.3
MT409886	GII.3
MT409885	GII.3
MT409884	GII.3
KY406923	GII.3
KY406924	GII.3
KY406925	GII.3
MT678739	GII.3
MT678735	GII.3
MT678733	GII.3
MT678737	GII.3
MT678747	GII.3
OQ451931	GII.3
OR797347	GII.3
OR797475	GII.3
MT678736	GII.3
KY406929	GII.3
KY406931	GII.3
KY406930	GII.3
KY406932	GII.3
KY406933	GII.3
KY406928	GII.3
KY407190	GII.3
KY406926	GII.3
KY407192	GII.3
KY407193	GII.3
KY407191	GII.3
KY407194	GII.3
OM372484	GII.3
OP205572	GII.3
PX464555	GII.3
OP901693	GII.3
MW127530	GII.3
MW127539	GII.3
MW127540	GII.3
MT678734	GII.3
MT678738	GII.3
MT755733	GII.3
PQ273185	GII.3
PQ273190	GII.3
PQ273197	GII.3
PQ273198	GII.3
PQ273182	GII.3
PQ273183	GII.3
PQ273184	GII.3
OR797346	GII.3
OR797474	GII.3
OR793080	GII.3
OR797348	GII.3
OR797476	GII.3
MT678746	GII.3
MT678743	GII.3
MT158854	GII.3
OQ633110	GII.3
MW127536	GII.3
OM386792	GII.3
MT678745	GII.3
OQ451929	GII.3
MW127532	GII.3
MW127531	GII.3
MN416945	GII.3
MN542844	GII.3
MW127529	GII.3
MT678731	GII.3
MT678729	GII.3
MT678730	GII.3
MT678725	GII.3
MT678726	GII.3
KY406934	GII.3
KY406936	GII.3
KY406935	GII.3
KY407196	GII.3
KY407197	GII.3
KY407195	GII.3
KY407198	GII.3
MN502933	GII.3
MZ026983	GII.3
MZ027034	GII.3
OR793101	GII.3
OR793103	GII.3
OR797351	GII.3
OR797472	GII.3
KY767664	GII.3
MT678728	GII.3
KY406938	GII.3
KY406939	GII.3
MT678744	GII.3
KY406940	GII.3
MT678742	GII.3
MT678741	GII.3
MT678740	GII.3
OM372487	GII.3
MW127533	GII.3
MZ027006	GII.3
PQ740352	GII.3
PQ740351	GII.3
PX464563	GII.3
PX464571	GII.3
OM372595	GII.3
MZ026978	GII.3
OM373562	GII.3
OM373201	GII.3
MK517765	GII.3
OM372486	GII.3
OM388564	GII.3
MT678748	GII.3
MT678750	GII.3
MT678749	GII.3
MT678752	GII.3
MT678751	GII.3
OR797350	GII.3
OR797477	GII.3
KX989465	GII.3
KX989466	GII.3
KX989467	GII.3
KX989464	GII.3
KX989468	GII.3
KY406941	GII.3
OQ451927	GII.3
OQ451928	GII.3
OQ451934	GII.3
OQ451932	GII.3
OQ451935	GII.3
OQ451938	GII.3
KY406943	GII.3
KY406942	GII.3
KY406947	GII.3
KY406946	GII.3
KY406944	GII.3
KY406945	GII.3
MG892949	GII.3
MG892927	GII.3
MG892920	GII.3
MG892956	GII.3
MG892952	GII.3
MG892947	GII.3
MG892953	GII.3
MG892951	GII.3
MG892915	GII.3
MG892950	GII.3
MG892911	GII.3
MG892910	GII.3
ON569431	GII.3
MZ026979	GII.3
MZ026982	GII.3
MZ027014	GII.3
MZ027038	GII.3
MW704319	GII.3
MW704329	GII.3
MW704306	GII.3
MW704328	GII.3
MZ503608	GII.3
MZ503598	GII.3
LC535134	GII.3
PQ740350	GII.3
PV636607	GII.3
PQ559816	GII.3
PZ231305	GII.3
PZ231295	GII.3
PX464556	GII.3
PX464568	GII.3
PZ231294	GII.3
PQ740348	GII.3
PQ740349	GII.3
PQ740347	GII.3
PQ507180	GII.3
PX988166	GII.3
PZ231296	GII.3
PZ231297	GII.3
PZ231300	GII.3
PZ231299	GII.3
PZ231304	GII.3
PZ231302	GII.3
PZ231301	GII.3
PZ231303	GII.3
PX988177	GII.3
PX988178	GII.3
PZ231298	GII.3
PX988167	GII.3
PX988168	GII.3
PX988174	GII.3
PX988176	GII.3
PX988175	GII.3
PX988172	GII.3
PX988173	GII.3
PX988171	GII.3
PX464573	GII.3
PX464567	GII.3
PX464554	GII.3
PX464575	GII.3
OM884056	GII.3
PQ442937	GII.3
PX464557	GII.3
PX464558	GII.3
PX464559	GII.3
PX464576	GII.3
PX464560	GII.3
PX464564	GII.3
PX464566	GII.3
PX458479	GII.3
PQ461161	GII.3
PQ461163	GII.3
PQ461162	GII.3
PX988169	GII.3
PX988170	GII.3
PX458562	GII.3
PX458563	GII.3
PX464579	GII.3
PX464569	GII.3
PX458477	GII.3
PX458513	GII.3
PX464570	GII.3
PX464572	GII.3
PX464577	GII.3
PX464561	GII.3
PX464565	GII.3
PX464562	GII.3
OP712197	GII.3
PX458527	GII.3
PX458537	GII.3
PX458551	GII.3
PX285873	GII.3
PZ231306	GII.3
PP658556	GII.3
PX458560	GII.3
PP658554	GII.3
PP658555	GII.3
PP587394	GII.3
PP587395	GII.3
PP645200	GII.3
OQ682536	GII.20
EU072235	GII.20
PV843154	GII.20
OP729311	GII.20
OP729312	GII.20
OP729314	GII.20
OP729310	GII.20
OP729313	GII.20
KC462195	GII.4
MW305583	GII.4
JX401281	GII.4
KC576915	GII.4
JX401280	GII.4
MW305729	GII.4
FJ537135	GII.4
AB684704	GII.4
AB684705	GII.4
MW305572	GII.4
MW305697	GII.4
MW305696	GII.4
JX401279	GII.4
JX023286	GII.4
FJ537134	GII.4
AB684675	GII.4
FJ537138	GII.4
AB684720	GII.4
AB985437	GII.4
FJ537137	GII.4
FJ537136	GII.4
MW305594	GII.4
AB985442	GII.4
KY424339	GII.4
KY424340	GII.4
JX289821	GII.4
KY424337	GII.4
KY424338	GII.4
KY424333	GII.4
KY424334	GII.4
KY424335	GII.4
KY424332	GII.4
KY424336	GII.4
LC048908	GII.4
LC048948	GII.4
MW305585	GII.4
MW305652	GII.4
MW305651	GII.4
LC048964	GII.4
MW305588	GII.4
MW305653	GII.4
MW305586	GII.4
MW305587	GII.4
FJ411169	GII.4
MW305589	GII.4
MW305661	GII.4
MW305655	GII.4
MW305656	GII.4
MW305590	GII.4
MW305662	GII.4
JQ478407	GII.4
KC013592	GII.4
KJ407076	GII.4
MF140666	GII.4
MF140665	GII.4
MF140667	GII.4
PP525327	GII.4
KF806500	GII.4
KF806497	GII.4
KF806499	GII.4
EU876888	GII.4
GQ845368	GII.4
MT742777	GII.4
MT774555	GII.4
MN400355	GII.4
MT735394	GII.4
FJ411171	GII.4
FJ411172	GII.4
GQ413969	GII.4
MW305521	GII.4
MW305524	GII.4
MW305525	GII.4
MW305539	GII.4
MW305545	GII.4
EU876882	GII.4
EU876884	GII.4
KR131770	GII.4
KR131768	GII.4
KM025143	GII.4
KR131764	GII.4
KJ144961	GII.4
KJ144980	GII.4
KR131771	GII.4
GQ845369	GII.4
GQ850882	GII.4
JX459596	GII.4
LC122781	GII.4
FJ538900	GII.4
JQ478408	GII.4
JX445152	GII.4
JX126913	GII.4
EF202567	GII.4
JQ798158	GII.4
JQ965810	GII.4
JQ320073	GII.4
FJ411170	GII.4
PV282521	GII.4
HM747947	GII.4
HM747948	GII.4
KF806528	GII.4
KF806526	GII.4
KF806525	GII.4
KF806523	GII.4
KF806506	GII.4
KF806524	GII.4
KF806516	GII.4
AB933728	GII.4
LC122765	GII.4
LC122770	GII.4
LC122769	GII.4
LC122768	GII.4
LC122766	GII.4
LC122767	GII.4
LC122772	GII.4
LC122771	GII.4
LC016599	GII.4
LC016601	GII.4
LC016603	GII.4
LC016606	GII.4
LC016600	GII.4
LC016607	GII.4
LC016604	GII.4
LC016605	GII.4
LC016602	GII.4
HM802555	GII.4
HM802546	GII.4
HM802547	GII.4
HM802553	GII.4
HM802554	GII.4
DQ419908	GII.4
GU350225	GII.4
EU839586	GII.4
EU839585	GII.4
EU839581	GII.4
HM802550	GII.4
HM802551	GII.4
EU839583	GII.4
DQ419907	GII.4
EU839587	GII.4
HM802552	GII.4
EU839582	GII.4
HM802548	GII.4
HM802549	GII.4
PP512968	GII.4
OK376714	GII.4
OL824949	GII.4
OR051927	GII.4
KX514237	GII.4
KX514337	GII.4
KX514275	GII.4
KX514315	GII.4
KX514346	GII.4
KX514360	GII.4
KX514364	GII.4
KX514363	GII.4
KX514355	GII.4
KX514365	GII.4
KX514356	GII.4
KX514357	GII.4
KX514171	GII.4
KX514369	GII.4
KX514185	GII.4
KX514187	GII.4
KX514190	GII.4
KX514265	GII.4
KX514352	GII.4
KX514354	GII.4
KX514212	GII.4
KX514351	GII.4
KX514291	GII.4
KX514235	GII.4
KX514234	GII.4
KX514353	GII.4
KX514232	GII.4
KX514358	GII.4
KX514359	GII.4
KX514301	GII.4
KX514367	GII.4
KX514242	GII.4
KX514266	GII.4
KX514366	GII.4
KX514361	GII.4
KX514362	GII.4
KX514334	GII.4
KX514340	GII.4
KX514331	GII.4
JF713047	GII.4
JF713049	GII.4
GQ856448	GII.4
KM198539	GII.4
JQ613507	GII.4
KT152148	GII.4
EU876895	GII.4
JN899246	GII.4
EU839589	GII.4
JN400601	GII.4
JN400600	GII.4
JN400605	GII.4
JN400610	GII.4
JN400615	GII.4
KJ144942	GII.4
GQ845024	GII.4
GQ849128	GII.4
